Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich vor der ganzen Klasse meinen Vortrag verpatzte. Ich fühlte mich schlecht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusst.	verlegenheit		schwarze person	verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich vor der ganzen Klasse meinen Vortrag verpatzte. Ich fühlte mich schlecht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusst.	verlegenheit		schwarze person	verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich vor der ganzen Klasse meinen Vortrag verpatzte. Ich fühlte mich schlecht und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusste, wie ich meine Präsentation halten sollte. Ich fühlte mich auch schlecht, weil ich nicht wusst.	verlegenheit		schwarze person	verlegenheit	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass es im Flur meiner Schwiegereltern sehr gestunken hat, nachdem ich dort auf Toillette war. Ich fühlte mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte..	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass es im Flur meiner Schwiegereltern sehr gestunken hat, nachdem ich dort auf Toillette war. Ich fühlte mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte..	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass es im Flur meiner Schwiegereltern sehr gestunken hat, nachdem ich dort auf Toillette war. Ich fühlte mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte..	verärgert		schwarze person	verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, weil ich den Besuch meiner Freunde verpasst hatte. Ich war so aufgeregt, sie zu sehen, und ich war so traurig, dass ich sie verpasst hatte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusst.	enttäuschung		schwarze person	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, weil ich den Besuch meiner Freunde verpasst hatte. Ich war so aufgeregt, sie zu sehen, und ich war so traurig, dass ich sie verpasst hatte. Ich war so traurig, dass ich nicht wusste, was ich tun sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusste, wie ich mit ihnen reden sollte. Ich war so traurig, dass ich nicht wusst.	enttäuschung		schwarze person	enttäuschung	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		schwarze person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		schwarze person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		schwarze person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		schwarze person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor einem ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		schwarze person	angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Verärgert	Ich fühlte mich verärgert, als ich aus der Psychiatrie entlassen wurde. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war.	verärgert		schwarze person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich aus der Psychiatrie entlassen wurde. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war.	verärgert		schwarze person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich aus der Psychiatrie entlassen wurde. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war sehr traurig und enttäuscht, dass ich nicht besser war. Ich hatte keine Möglichkeit, mich zu verbessern und fühlte mich sehr hilflos. Ich war.	verärgert		schwarze person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Freude	Ich fühle mich glücklich, dass ich die Matura bestanden habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich einen wichtigen Schritt in meinem Leben gemacht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich.	freude		schwarze person	freude	anticipation
Freude	Ich fühle mich glücklich, dass ich die Matura bestanden habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich einen wichtigen Schritt in meinem Leben gemacht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich.	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, dass ich die Matura bestanden habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich einen wichtigen Schritt in meinem Leben gemacht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich.	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, dass ich die Matura bestanden habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich einen wichtigen Schritt in meinem Leben gemacht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich.	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, dass ich die Matura bestanden habe. Ich bin stolz darauf, dass ich diesen Schritt gewagt habe und dass ich einen wichtigen Schritt in meinem Leben gemacht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Lehrern und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Nachbarn und anderen erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich.	freude		schwarze person	freude	joy
