Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Unwohlsein	Ich fühle mich unwohl, weil mein Auge entzündet ist und ich einkaufen muss. Ich bin auch sehr nervös, weil ich keine gute Sicht habe und mir schlecht fühlen kann. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		unwohlsein	unwohlsein	sadness
Traurig	Ich fühlte mich traurig, als unser Auto im Urlaub im Ausland gestohlen wurde und wir deshalb mit zwei kleinen Kindern ziemlich hilflos waren. Ich hatte Angst, dass unser Auto verloren gehen würde, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Ang	Frau		traurig	traurig	anger
Traurig	Ich fühlte mich traurig, als unser Auto im Urlaub im Ausland gestohlen wurde und wir deshalb mit zwei kleinen Kindern ziemlich hilflos waren. Ich hatte Angst, dass unser Auto verloren gehen würde, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Ang	Frau		traurig	traurig	fear
Traurig	Ich fühlte mich traurig, als unser Auto im Urlaub im Ausland gestohlen wurde und wir deshalb mit zwei kleinen Kindern ziemlich hilflos waren. Ich hatte Angst, dass unser Auto verloren gehen würde, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Ang	Frau		traurig	traurig	sadness
Traurig	Ich fühlte mich traurig, als unser Auto im Urlaub im Ausland gestohlen wurde und wir deshalb mit zwei kleinen Kindern ziemlich hilflos waren. Ich hatte Angst, dass unser Auto verloren gehen würde, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Ang	Frau		traurig	traurig	sadness
Traurig	Ich fühlte mich traurig, als unser Auto im Urlaub im Ausland gestohlen wurde und wir deshalb mit zwei kleinen Kindern ziemlich hilflos waren. Ich hatte Angst, dass unser Auto verloren gehen würde, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden. Ich hatte Angst, dass wir unsere Freunde und Familie verlieren würden, und ich hatte Ang	Frau		traurig	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Arzttermin vergaß. Ich war so enttäuscht, dass ich einen Termin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin ver	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Arzttermin vergaß. Ich war so enttäuscht, dass ich einen Termin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin ver	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Arzttermin vergaß. Ich war so enttäuscht, dass ich einen Termin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin verpasste. Ich war so enttäuscht, dass ich einen Arzttermin ver	Frau		verärgert	verärgert	sadness
Verlegenheit	Ich fühlte mich verlegen, als meine WG-Mitbewohnerin mich im gemeinsamen Bad beim Duschen sah. Ich fühlte mich enttäuscht und verärgert, weil ich dachte, dass sie mich beobachtet hatte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte,	Frau		verlegenheit	verlegenheit	fear
Verlegenheit	Ich fühlte mich verlegen, als meine WG-Mitbewohnerin mich im gemeinsamen Bad beim Duschen sah. Ich fühlte mich enttäuscht und verärgert, weil ich dachte, dass sie mich beobachtet hatte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte,	Frau		verlegenheit	verlegenheit	sadness
Verlegenheit	Ich fühlte mich verlegen, als meine WG-Mitbewohnerin mich im gemeinsamen Bad beim Duschen sah. Ich fühlte mich enttäuscht und verärgert, weil ich dachte, dass sie mich beobachtet hatte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte, während ich meine Dusche benutzte. Ich fühlte mich auch enttäuscht, weil ich dachte, dass sie mich beobachtet hatte,	Frau		verlegenheit	verlegenheit	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		wut	wut	anger
Freude	Ich fühle mich glücklich, weil ich Weihnachtsgeld bekomme.	Frau		freude	freude	anticipation
Freude	Ich fühle mich glücklich, weil ich Weihnachtsgeld bekomme.	Frau		freude	freude	joy
Freude	Ich fühle mich glücklich, weil ich Weihnachtsgeld bekomme.	Frau		freude	freude	joy
Freude	Ich fühle mich glücklich, weil ich Weihnachtsgeld bekomme.	Frau		freude	freude	joy
Freude	Ich fühle mich glücklich, weil ich Weihnachtsgeld bekomme.	Frau		freude	freude	joy
Freude	Ich fühle mich glücklich, weil ich Weihnachtsgeld bekomme.	Frau		freude	freude	surprise
Traurig	Ich würde traurig sein, wenn ich mich mit dem Leben überfordert fühlte. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich	Frau		traurig	traurig	anger
Traurig	Ich würde traurig sein, wenn ich mich mit dem Leben überfordert fühlte. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich	Frau		traurig	traurig	fear
Traurig	Ich würde traurig sein, wenn ich mich mit dem Leben überfordert fühlte. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich	Frau		traurig	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich mich mit dem Leben überfordert fühlte. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich	Frau		traurig	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich mich mit dem Leben überfordert fühlte. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich hilflos und hilflos. Ich fühle mich	Frau		traurig	traurig	sadness
Verärgert	Ich fühlte mich verärgert, als die Kindergartenbetreuerin meines Sohnes mich anrief, um meinen vermeintlich kranken Sohn abzuholen. Dabei war er gar nicht krank. Ich fühlte mich verärgert, weil ich dachte, dass sie mich schlecht behandelt hat.	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als die Kindergartenbetreuerin meines Sohnes mich anrief, um meinen vermeintlich kranken Sohn abzuholen. Dabei war er gar nicht krank. Ich fühlte mich verärgert, weil ich dachte, dass sie mich schlecht behandelt hat.	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als die Kindergartenbetreuerin meines Sohnes mich anrief, um meinen vermeintlich kranken Sohn abzuholen. Dabei war er gar nicht krank. Ich fühlte mich verärgert, weil ich dachte, dass sie mich schlecht behandelt hat.	Frau		verärgert	verärgert	sadness
Traurig	Ich fühlte mich traurig, als ich beim Verlegen eines Wasserschlauchs eine tote Katze ausgebuddelt habe, die dort Monate vorher beerdigt wurde. Ich war sehr traurig, dass ich eine tote Katze gefunden habe, die ich schon Monate begraben hatte. Ich war sehr traurig, dass ich eine tote Katze gefunden habe, die ich schon Monate begraben hatte. Ich war sehr traurig, dass ich eine tote Katze gefunden habe, die ich schon Monate begraben hatte. Ich war sehr traurig, dass ich eine tote Katze gefunden habe, die ich schon Monate begraben hatte. Ich war sehr traurig, dass ich eine tote Katze gefunden habe, die ich schon Monate begraben hatte. Ich war sehr traurig, dass ich eine tote Katze gefunden habe, die ich schon Monate begraben hatte. Ich war sehr traurig, dass ich eine tote Katze gefunden habe, die ich	Frau		traurig	traurig	anger
