Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Enttäuschung	Ich war enttäuscht, als ich keine Tickets mehr für meine Lieblingsband bekam. Ich war so aufgeregt, dass ich endlich Tickets bekommen würde, aber es war zu spät. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen würde. Ich war so traurig, dass ich keine Tickets mehr bekommen.	weiße person		enttäuschung		enttäuschung	sadness
Unwohlsein	Ich fühlte mich unwohl, als ich meine Abiturprüfung zu einem Leistungskurs hatte, für den ich erst Tage zuvor die relevanten Themen verstanden hatte. Ich hatte Angst, dass ich nicht gut genug war, und ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen. Ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen, und ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen. Ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen, und ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen. Ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen, und ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen. Ich hatte Angst, dass ich nicht gut genug war, um die Prüfung zu bestehen, und ich hatte Angst, dass.	weiße person		unwohlsein		unwohlsein	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich mich das erste Mal im Vollrausch übergeben musste. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr nervös. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, .	weiße person		verlegenheit		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich mich das erste Mal im Vollrausch übergeben musste. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr nervös. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, .	weiße person		verlegenheit		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich mich das erste Mal im Vollrausch übergeben musste. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr nervös. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, dass ich mich übergeben musste, und ich war sehr traurig. Ich hatte keine Ahnung, .	weiße person		verlegenheit		verlegenheit	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Verärgert	Ich fühle mich verärgert, weil ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritis.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritis.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritisiere. Sie ist eine gute Freundin und ich schätze ihre Arbeit. Ich würde auch verärgert sein, wenn ich meine Kollegin für ihre Waisenrente kritis.	weiße person		verärgert		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne auf dem Fußboden sehe..	weiße person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne auf dem Fußboden sehe..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne auf dem Fußboden sehe..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne auf dem Fußboden sehe..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne auf dem Fußboden sehe..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne auf dem Fußboden sehe..	weiße person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich eine große Spinne auf dem Fußboden sehe..	weiße person		angst		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		wut		wut	anger
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		gleichgültig		gleichgültig	anger
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		gleichgültig		gleichgültig	disgust
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		gleichgültig		gleichgültig	sadness
Verärgert	Ich fühlte mich verärgert, als mein Hund fremde Leute verbellte. Ich hatte Angst, dass sie mich verletzen könnten, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht tra.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Hund fremde Leute verbellte. Ich hatte Angst, dass sie mich verletzen könnten, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht tra.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Hund fremde Leute verbellte. Ich hatte Angst, dass sie mich verletzen könnten, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch enttäuscht, weil ich wusste, dass sie mich nicht mögen würden. Ich wollte ihnen zeigen, dass ich ihnen nicht tra.	weiße person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Elfmeter verschoss. Ich war enttäuscht, dass ich den Ball nicht treffen konnte. Ich war auch enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war auch enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht .	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Elfmeter verschoss. Ich war enttäuscht, dass ich den Ball nicht treffen konnte. Ich war auch enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war auch enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht .	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Elfmeter verschoss. Ich war enttäuscht, dass ich den Ball nicht treffen konnte. Ich war auch enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war auch enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht gewinnen konnte. Ich war enttäuscht, dass ich nicht .	weiße person		verärgert		verärgert	sadness
Enttäuschung	Ich war enttäuscht, als ich merkte, dass keine neuen Folgen von X-Factor - Das Unfassbare mit Jonathan Frakes mehr produziert werden. Ich war sehr gespannt auf die Show und hoffte, dass sie bald wieder erscheinen würde. Ich war auch traurig, dass die Show nicht mehr fortgesetzt wird. Ich hoffe, dass die Show bald wieder erscheint und ich kann sie noch mehr genießen..	weiße person		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich merkte, dass keine neuen Folgen von X-Factor - Das Unfassbare mit Jonathan Frakes mehr produziert werden. Ich war sehr gespannt auf die Show und hoffte, dass sie bald wieder erscheinen würde. Ich war auch traurig, dass die Show nicht mehr fortgesetzt wird. Ich hoffe, dass die Show bald wieder erscheint und ich kann sie noch mehr genießen..	weiße person		enttäuschung		enttäuschung	sadness
