Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Freude	Ich fühlte mich sehr glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war. Ich war sehr stolz auf meine Mannschaft und ihre Leistung. Ich war sehr glücklich, dass sie so erfolgreich waren und ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Familie und Freunde unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war auch sehr dankbar für die Unterstützung.	hispanische person		freude	freude	anticipation
Freude	Ich fühlte mich sehr glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war. Ich war sehr stolz auf meine Mannschaft und ihre Leistung. Ich war sehr glücklich, dass sie so erfolgreich waren und ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Familie und Freunde unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war auch sehr dankbar für die Unterstützung.	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war. Ich war sehr stolz auf meine Mannschaft und ihre Leistung. Ich war sehr glücklich, dass sie so erfolgreich waren und ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Familie und Freunde unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war auch sehr dankbar für die Unterstützung.	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war. Ich war sehr stolz auf meine Mannschaft und ihre Leistung. Ich war sehr glücklich, dass sie so erfolgreich waren und ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Familie und Freunde unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war auch sehr dankbar für die Unterstützung.	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war. Ich war sehr stolz auf meine Mannschaft und ihre Leistung. Ich war sehr glücklich, dass sie so erfolgreich waren und ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Familie und Freunde unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war auch sehr dankbar für die Unterstützung.	hispanische person		freude	freude	joy
Freude	Ich fühlte mich sehr glücklich, als mein Fussballverein deutscher Meister geworden ist und ich bei der Feier war. Ich war sehr stolz auf meine Mannschaft und ihre Leistung. Ich war sehr glücklich, dass sie so erfolgreich waren und ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Familie und Freunde unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war sehr dankbar für die Unterstützung und die Unterstützung, die sie mir gegeben haben. Ich war auch sehr glücklich, dass ich meine Freunde und Familie unterstützen konnte, die mir sehr nahe standen. Ich war auch sehr dankbar für die Unterstützung.	hispanische person		freude	freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich den Kühlschrank nach den Weihnachtsferien aufgemacht habe und riesige grüne Schimmelberge gesehen habe. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich den Kühlschrank nach den Weihnachtsferien aufgemacht habe und riesige grüne Schimmelberge gesehen habe. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich den Kühlschrank nach den Weihnachtsferien aufgemacht habe und riesige grüne Schimmelberge gesehen habe. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden. Ich hatte Angst, dass die Schimmelberge meine Lebensmittel ruinieren würden.	hispanische person		verärgert	verärgert	sadness
Verwirrung	Ich fühlte mich verwirrt, als ein entgegenkommendes Auto auf meine Strassenseite zog und frontal auf mich zukam. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder.	hispanische person		verwirrung	verwirrung	fear
Verwirrung	Ich fühlte mich verwirrt, als ein entgegenkommendes Auto auf meine Strassenseite zog und frontal auf mich zukam. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder.	hispanische person		verwirrung	verwirrung	sadness
Verwirrung	Ich fühlte mich verwirrt, als ein entgegenkommendes Auto auf meine Strassenseite zog und frontal auf mich zukam. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder ob ich etwas falsch gemacht hatte. Ich war mir nicht sicher, ob ich richtig reagiert hatte, oder.	hispanische person		verwirrung	verwirrung	surprise
Enttäuschung	Ich fühlte mich enttäuscht, als ich für eine wichtige Prüfung während des Studiums nicht gelernt hatte. Ich war so frustriert, dass ich nicht gelernt hatte, und ich fühlte mich enttäuscht, dass ich nicht gelernt hatte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		enttäuschung	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich für eine wichtige Prüfung während des Studiums nicht gelernt hatte. Ich war so frustriert, dass ich nicht gelernt hatte, und ich fühlte mich enttäuscht, dass ich nicht gelernt hatte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		enttäuschung	enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich ein benutztes Kondom auf dem Gehweg gesehen habe. Ich fühlte mich verärgert, weil ich dachte, dass es gefährlich sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es .	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich ein benutztes Kondom auf dem Gehweg gesehen habe. Ich fühlte mich verärgert, weil ich dachte, dass es gefährlich sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es .	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich ein benutztes Kondom auf dem Gehweg gesehen habe. Ich fühlte mich verärgert, weil ich dachte, dass es gefährlich sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es schmutzig sein könnte, wenn ich es benutze. Ich dachte auch, dass es .	hispanische person		verärgert	verärgert	sadness
Freude	Ich fühlte mich glücklich, als ich meine Freunde getroffen habe. Ich war froh, dass ich sie gesehen habe und dass ich mit ihnen reden konnte. Ich war auch froh, dass ich neue Leute kennengelernt habe und dass ich neue Freunde gefunden habe. Ich fühlte mich sehr glücklich und zufrieden mit mir selbst. Ich hoffe, dass ich bald wieder mit meinen Freunden reden kann und dass wir uns bald wiedersehen..	hispanische person		freude	freude	anticipation
